Order ID,Product,Quantity Ordered,Price Each,Order Date,Street Address,City,State
228540,Lightning Charging Cable,1,14.95,2022-04-30 01:40:00,3 Lakeview St,Portland,ME
228554,AAA Batteries (4-pack),4,2.99,2022-04-18 13:12:00,243 Jefferson St,San Francisco,CA
228556,Lightning Charging Cable,1,14.95,2022-04-23 23:45:00,672 11th St,San Francisco,CA
228569,AA Batteries (4-pack),2,3.84,2022-04-08 01:20:00,539 Sunset St,Seattle,WA
228577,AAA Batteries (4-pack),4,2.99,2022-04-16 13:27:00,487 Dogwood St,New York City,NY
228579,Wired Headphones,2,11.99,2022-04-11 14:11:00,314 Jackson St,Portland,ME
228580,Macbook Pro Laptop,1,1700.0,2022-04-26 15:19:00,121 14th St,Seattle,WA
228589,Apple Airpods Headphones,1,150.0,2022-04-16 14:37:00,66 7th St,Austin,TX
228590,USB-C Charging Cable,2,11.95,2022-04-14 23:33:00,91 Center St,Portland,ME
228594,AA Batteries (4-pack),4,3.84,2022-04-22 06:44:00,730 Park St,San Francisco,CA
228600,AAA Batteries (4-pack),2,2.99,2022-04-20 13:24:00,911 Elm St,Los Angeles,CA
228601,Bose SoundSport Headphones,1,99.99,2022-04-03 10:58:00,897 12th St,Los Angeles,CA
228602,27in FHD Monitor,1,149.99,2022-04-29 19:44:00,927 Main St,Seattle,WA
228605,iPhone,1,800.0,2022-04-09 16:39:00,139 West St,Los Angeles,CA
228612,Wired Headphones,2,11.99,2022-04-20 13:53:00,230 Jefferson St,Austin,TX
228615,AAA Batteries (4-pack),4,2.99,2022-04-06 09:01:00,962 Adams St,San Francisco,CA
228639,AAA Batteries (4-pack),2,2.99,2022-04-01 13:34:00,59 River St,Atlanta,GA
228643,Lightning Charging Cable,2,14.95,2022-04-02 13:14:00,640 12th St,Portland,ME
228651,27in FHD Monitor,1,149.99,2022-04-01 09:54:00,218 10th St,Los Angeles,CA
228654,USB-C Charging Cable,1,11.95,2022-04-25 16:54:00,644 Sunset St,Dallas,TX
228660,AA Batteries (4-pack),4,3.84,2022-04-22 15:41:00,962 Adams St,Seattle,WA
228663,USB-C Charging Cable,1,11.95,2022-04-25 23:56:00,228 Elm St,Seattle,WA
228668,iPhone,1,800.0,2022-04-28 14:27:00,657 Johnson St,New York City,NY
228673,AA Batteries (4-pack),2,3.84,2022-04-18 16:53:00,474 Main St,Seattle,WA
228690,AA Batteries (4-pack),1,3.84,2022-04-25 21:45:00,631 Elm St,Atlanta,GA
228697,Wired Headphones,2,11.99,2022-04-07 19:50:00,517 Madison St,Dallas,TX
228708,Apple Airpods Headphones,1,150.0,2022-04-27 20:26:00,998 5th St,Portland,ME
228713,iPhone,1,800.0,2022-04-13 19:52:00,150 Lincoln St,Portland,ME
228715,AAA Batteries (4-pack),4,2.99,2022-04-01 12:47:00,493 Main St,Atlanta,GA
228716,Apple Airpods Headphones,1,150.0,2022-04-17 10:37:00,671 12th St,Dallas,TX
228720,20in Monitor,1,109.99,2022-04-26 14:10:00,438 Chestnut St,Boston,MA
228727,Lightning Charging Cable,2,14.95,2022-04-18 14:37:00,333 Walnut St,Portland,ME
228738,Vareebadd Phone,1,400.0,2022-04-08 15:39:00,459 Lincoln St,Dallas,TX
228750,27in FHD Monitor,1,149.99,2022-04-11 15:44:00,274 7th St,Atlanta,GA
228761,27in 4K Gaming Monitor,1,389.99,2022-04-27 16:26:00,674 6th St,Atlanta,GA
228763,Flatscreen TV,1,300.0,2022-04-30 12:29:00,759 Meadow St,San Francisco,CA
228774,Bose SoundSport Headphones,1,99.99,2022-04-21 22:05:00,171 Johnson St,San Francisco,CA
228780,USB-C Charging Cable,2,11.95,2022-04-28 19:30:00,648 Jackson St,Dallas,TX
228801,Wired Headphones,1,11.99,2022-04-04 10:27:00,313 Jackson St,Seattle,WA
228817,34in Ultrawide Monitor,1,379.99,2022-04-28 18:32:00,883 Center St,Seattle,WA
228821,USB-C Charging Cable,2,11.95,2022-04-09 01:24:00,798 1st St,Atlanta,GA
228823,Lightning Charging Cable,1,14.95,2022-04-03 14:02:00,16 6th St,Atlanta,GA
228829,AAA Batteries (4-pack),4,2.99,2022-04-27 06:03:00,753 Lincoln St,New York City,NY
228838,USB-C Charging Cable,1,11.95,2022-04-04 20:05:00,256 Hickory St,Seattle,WA
228853,Bose SoundSport Headphones,1,99.99,2022-04-25 13:01:00,236 1st St,Portland,OR
228853,Macbook Pro Laptop,1,1700.0,2022-04-25 13:01:00,236 1st St,Portland,OR
228866,USB-C Charging Cable,2,11.95,2022-04-27 18:49:00,22 River St,Seattle,WA
228869,Lightning Charging Cable,2,14.95,2022-04-05 12:37:00,913 Hill St,Los Angeles,CA
228879,AAA Batteries (4-pack),2,2.99,2022-04-16 18:17:00,869 Spruce St,Atlanta,GA
228883,20in Monitor,1,109.99,2022-04-27 12:47:00,869 Willow St,Los Angeles,CA
228889,USB-C Charging Cable,1,11.95,2022-04-18 11:04:00,404 5th St,Los Angeles,CA
228896,AAA Batteries (4-pack),2,2.99,2022-04-11 12:24:00,674 River St,Seattle,WA
228900,iPhone,1,800.0,2022-04-03 15:33:00,980 North St,San Francisco,CA
228902,Google Phone,1,600.0,2022-04-27 19:42:00,864 Hickory St,Seattle,WA
228918,Apple Airpods Headphones,1,150.0,2022-04-27 22:52:00,131 Spruce St,Portland,ME
228926,27in 4K Gaming Monitor,1,389.99,2022-04-07 14:36:00,495 11th St,Los Angeles,CA
228932,27in 4K Gaming Monitor,1,389.99,2022-04-04 18:29:00,32 Adams St,Boston,MA
228933,iPhone,1,800.0,2022-04-15 14:16:00,674 River St,Atlanta,GA
228941,AAA Batteries (4-pack),2,2.99,2022-04-27 15:22:00,26 Willow St,Seattle,WA
228947,iPhone,1,800.0,2022-04-04 19:17:00,357 Jefferson St,Austin,TX
228947,Apple Airpods Headphones,1,150.0,2022-04-04 19:17:00,357 Jefferson St,Austin,TX
228955,AA Batteries (4-pack),2,3.84,2022-04-09 12:58:00,370 10th St,Portland,ME
228960,34in Ultrawide Monitor,1,379.99,2022-04-09 12:46:00,931 Maple St,Boston,MA
228981,USB-C Charging Cable,2,11.95,2022-04-24 00:47:00,611 Main St,Los Angeles,CA
228982,Wired Headphones,1,11.99,2022-04-20 21:40:00,895 Washington St,Dallas,TX
228990,Google Phone,1,600.0,2022-04-13 22:21:00,221 Lincoln St,San Francisco,CA
228993,27in FHD Monitor,1,149.99,2022-04-17 08:06:00,932 8th St,Seattle,WA
228999,AA Batteries (4-pack),2,3.84,2022-04-22 19:07:00,892 Adams St,Seattle,WA
229004,34in Ultrawide Monitor,1,379.99,2022-04-18 11:28:00,109 Walnut St,Boston,MA
229013,USB-C Charging Cable,1,11.95,2022-04-17 13:26:00,265 Ridge St,San Francisco,CA
229023,Lightning Charging Cable,2,14.95,2022-04-09 20:29:00,22 Wilson St,Portland,ME
229027,Apple Airpods Headphones,1,150.0,2022-04-16 16:36:00,55 Lakeview St,Boston,MA
229029,USB-C Charging Cable,1,11.95,2022-04-05 20:35:00,538 River St,Dallas,TX
229045,34in Ultrawide Monitor,1,379.99,2022-04-28 14:02:00,809 Highland St,Portland,ME
229055,Apple Airpods Headphones,1,150.0,2022-04-08 16:38:00,656 6th St,Atlanta,GA
229059,Wired Headphones,1,11.99,2022-04-09 20:13:00,800 5th St,Atlanta,GA
229060,Google Phone,1,600.0,2022-04-22 20:35:00,809 Jefferson St,Portland,ME
229061,iPhone,1,800.0,2022-04-04 01:18:00,767 Chestnut St,Portland,ME
229066,27in 4K Gaming Monitor,1,389.99,2022-04-20 22:38:00,18 Center St,Los Angeles,CA
229067,Lightning Charging Cable,2,14.95,2022-04-03 17:29:00,620 Walnut St,Seattle,WA
229074,AAA Batteries (4-pack),4,2.99,2022-04-27 16:13:00,228 Maple St,Atlanta,GA
229076,AA Batteries (4-pack),1,3.84,2022-04-23 20:13:00,725 Meadow St,Portland,ME
229084,AA Batteries (4-pack),4,3.84,2022-04-17 12:02:00,868 Highland St,San Francisco,CA
229087,27in FHD Monitor,1,149.99,2022-04-13 20:20:00,327 Maple St,Boston,MA
229089,USB-C Charging Cable,1,11.95,2022-04-30 22:25:00,203 11th St,San Francisco,CA
229098,27in 4K Gaming Monitor,1,389.99,2022-04-05 15:00:00,335 Elm St,Atlanta,GA
229110,Bose SoundSport Headphones,1,99.99,2022-04-23 22:13:00,630 Spruce St,Portland,ME
229116,27in 4K Gaming Monitor,1,389.99,2022-04-08 17:53:00,506 13th St,Portland,ME
229134,27in 4K Gaming Monitor,1,389.99,2022-04-21 13:33:00,108 14th St,Los Angeles,CA
229137,AA Batteries (4-pack),2,3.84,2022-04-05 09:38:00,478 Pine St,Atlanta,GA
229139,Apple Airpods Headphones,1,150.0,2022-04-27 11:41:00,392 North St,Seattle,WA
229147,AA Batteries (4-pack),2,3.84,2022-04-23 08:26:00,857 Walnut St,Seattle,WA
229148,AA Batteries (4-pack),4,3.84,2022-04-20 21:35:00,247 Wilson St,Portland,ME
229151,AAA Batteries (4-pack),1,2.99,2022-04-03 20:20:00,273 Pine St,Atlanta,GA
229164,AA Batteries (4-pack),1,3.84,2022-05-01 00:48:00,607 5th St,New York City,NY
229182,Lightning Charging Cable,1,14.95,2022-04-03 14:09:00,825 9th St,Portland,OR
229183,AA Batteries (4-pack),1,3.84,2022-04-10 02:21:00,181 North St,Seattle,WA
229185,Wired Headphones,2,11.99,2022-04-18 16:06:00,694 11th St,Boston,MA
229198,Lightning Charging Cable,1,14.95,2022-04-16 21:46:00,215 Spruce St,Portland,ME
229200,USB-C Charging Cable,1,11.95,2022-04-08 16:31:00,752 Walnut St,Atlanta,GA
229203,Apple Airpods Headphones,1,150.0,2022-04-08 08:34:00,421 Lincoln St,Seattle,WA
229210,USB-C Charging Cable,1,11.95,2022-04-21 00:05:00,816 6th St,Boston,MA
229224,Lightning Charging Cable,1,14.95,2022-04-06 12:44:00,450 Walnut St,Austin,TX
229237,USB-C Charging Cable,1,11.95,2022-04-20 19:44:00,418 5th St,Dallas,TX
229238,AAA Batteries (4-pack),4,2.99,2022-04-04 15:15:00,781 5th St,Boston,MA
229246,Wired Headphones,2,11.99,2022-04-29 17:53:00,711 5th St,New York City,NY
229248,AAA Batteries (4-pack),2,2.99,2022-04-13 18:51:00,542 Jefferson St,Los Angeles,CA
229255,iPhone,1,800.0,2022-04-08 18:40:00,122 1st St,Atlanta,GA
229258,34in Ultrawide Monitor,1,379.99,2022-04-22 12:04:00,177 4th St,Atlanta,GA
229259,Lightning Charging Cable,2,14.95,2022-04-18 00:15:00,978 Cherry St,Boston,MA
229261,Lightning Charging Cable,2,14.95,2022-04-30 19:28:00,532 Center St,San Francisco,CA
229275,27in FHD Monitor,1,149.99,2022-04-11 17:21:00,372 Hickory St,San Francisco,CA
229285,AA Batteries (4-pack),4,3.84,2022-04-11 07:33:00,750 Willow St,Boston,MA
229295,Apple Airpods Headphones,1,150.0,2022-04-11 17:12:00,165 Center St,San Francisco,CA
229302,AAA Batteries (4-pack),2,2.99,2022-04-06 21:23:00,824 12th St,Los Angeles,CA
229304,AAA Batteries (4-pack),2,2.99,2022-04-12 08:47:00,146 Lincoln St,Seattle,WA
229306,Bose SoundSport Headphones,1,99.99,2022-04-04 19:47:00,313 9th St,Seattle,WA
229326,AA Batteries (4-pack),4,3.84,2022-04-24 14:10:00,90 Park St,San Francisco,CA
229332,Lightning Charging Cable,1,14.95,2022-04-09 20:10:00,623 Cedar St,Portland,ME
229333,Bose SoundSport Headphones,1,99.99,2022-04-02 22:45:00,249 Johnson St,San Francisco,CA
229334,Bose SoundSport Headphones,1,99.99,2022-04-05 13:00:00,78 6th St,Boston,MA
229339,Google Phone,1,600.0,2022-04-15 10:25:00,106 Spruce St,Seattle,WA
229339,Wired Headphones,2,11.99,2022-04-15 10:25:00,106 Spruce St,Seattle,WA
229340,Wired Headphones,1,11.99,2022-04-30 08:34:00,320 Hill St,Boston,MA
229342,Lightning Charging Cable,2,14.95,2022-04-16 17:47:00,110 1st St,San Francisco,CA
229352,AAA Batteries (4-pack),2,2.99,2022-04-06 07:34:00,320 Wilson St,Boston,MA
229353,AAA Batteries (4-pack),2,2.99,2022-04-23 17:39:00,269 Jackson St,Los Angeles,CA
229375,AA Batteries (4-pack),2,3.84,2022-04-09 19:34:00,232 5th St,Los Angeles,CA
229377,AA Batteries (4-pack),4,3.84,2022-04-25 23:39:00,858 12th St,Seattle,WA
229381,USB-C Charging Cable,1,11.95,2022-04-06 10:46:00,28 Maple St,Seattle,WA
229385,USB-C Charging Cable,1,11.95,2022-04-10 23:51:00,734 13th St,San Francisco,CA
229389,AA Batteries (4-pack),2,3.84,2022-04-04 20:25:00,742 Cherry St,San Francisco,CA
229393,USB-C Charging Cable,2,11.95,2022-04-18 07:18:00,387 West St,Portland,ME
229396,Lightning Charging Cable,2,14.95,2022-04-13 15:24:00,338 2nd St,Seattle,WA
229408,Apple Airpods Headphones,1,150.0,2022-04-21 19:15:00,939 1st St,Los Angeles,CA
229410,ThinkPad Laptop,1,999.99,2022-04-26 09:04:00,314 Hickory St,Portland,ME
229414,Apple Airpods Headphones,1,150.0,2022-04-14 11:57:00,914 Spruce St,San Francisco,CA
229423,Apple Airpods Headphones,1,150.0,2022-04-22 19:20:00,457 Elm St,Los Angeles,CA
229429,Bose SoundSport Headphones,1,99.99,2022-04-27 08:11:00,628 Cedar St,New York City,NY
229430,Apple Airpods Headphones,1,150.0,2022-04-26 08:38:00,308 North St,Boston,MA
229437,USB-C Charging Cable,2,11.95,2022-04-07 09:08:00,922 Main St,San Francisco,CA
229446,Apple Airpods Headphones,1,150.0,2022-04-21 13:12:00,125 Cedar St,New York City,NY
229457,Flatscreen TV,1,300.0,2022-04-23 21:36:00,633 4th St,Los Angeles,CA
229458,27in 4K Gaming Monitor,1,389.99,2022-04-14 11:42:00,476 Elm St,Boston,MA
229468,27in FHD Monitor,1,149.99,2022-04-19 16:28:00,809 Forest St,Dallas,TX
229478,iPhone,1,800.0,2022-04-20 00:13:00,281 Hickory St,Dallas,TX
229495,AAA Batteries (4-pack),4,2.99,2022-04-21 11:41:00,408 Johnson St,Seattle,WA
229499,Apple Airpods Headphones,1,150.0,2022-04-04 15:13:00,413 Cedar St,San Francisco,CA
229509,Apple Airpods Headphones,1,150.0,2022-04-05 14:58:00,636 Lake St,Portland,OR
229514,AA Batteries (4-pack),4,3.84,2022-04-02 20:50:00,796 Hill St,Seattle,WA
229521,AA Batteries (4-pack),4,3.84,2022-04-27 11:46:00,172 Hill St,Dallas,TX
229538,Flatscreen TV,1,300.0,2022-04-04 18:18:00,332 Jefferson St,Los Angeles,CA
229540,AA Batteries (4-pack),1,3.84,2022-04-24 18:32:00,136 10th St,Portland,ME
229542,AAA Batteries (4-pack),4,2.99,2022-04-25 12:27:00,334 South St,Los Angeles,CA
229548,Wired Headphones,2,11.99,2022-04-30 20:10:00,190 4th St,Atlanta,GA
229581,ThinkPad Laptop,1,999.99,2022-04-12 12:18:00,149 Walnut St,Portland,ME
229597,20in Monitor,1,109.99,2022-04-20 10:45:00,917 North St,Boston,MA
229603,Macbook Pro Laptop,1,1700.0,2022-04-10 15:56:00,912 14th St,Boston,MA
229620,USB-C Charging Cable,1,11.95,2022-04-25 12:29:00,185 Dogwood St,Seattle,WA
229630,Apple Airpods Headphones,1,150.0,2022-04-19 20:34:00,671 Hill St,San Francisco,CA
229635,Google Phone,1,600.0,2022-04-24 09:07:00,287 Elm St,Boston,MA
229637,AA Batteries (4-pack),2,3.84,2022-04-08 14:05:00,370 Park St,Dallas,TX
229643,Bose SoundSport Headphones,1,99.99,2022-04-21 12:22:00,411 Washington St,Seattle,WA
229645,ThinkPad Laptop,1,999.99,2022-04-10 18:12:00,227 Cedar St,Atlanta,GA
229649,Wired Headphones,2,11.99,2022-04-30 18:59:00,509 Highland St,Boston,MA
229662,Google Phone,1,600.0,2022-04-12 22:52:00,882 8th St,Portland,OR
229662,USB-C Charging Cable,1,11.95,2022-04-12 22:52:00,882 8th St,Portland,OR
229665,Apple Airpods Headphones,1,150.0,2022-04-22 08:31:00,784 4th St,Boston,MA
229670,AAA Batteries (4-pack),2,2.99,2022-04-15 01:30:00,976 Lake St,Los Angeles,CA
229675,AA Batteries (4-pack),4,3.84,2022-04-25 21:22:00,848 Lakeview St,Dallas,TX
229686,iPhone,1,800.0,2022-04-26 16:10:00,343 6th St,Dallas,TX
229686,Wired Headphones,1,11.99,2022-04-26 16:10:00,343 6th St,Dallas,TX
229688,iPhone,1,800.0,2022-04-26 09:51:00,316 West St,Seattle,WA
229688,Apple Airpods Headphones,1,150.0,2022-04-26 09:51:00,316 West St,Seattle,WA
229695,27in FHD Monitor,1,149.99,2022-04-21 22:21:00,182 Hill St,San Francisco,CA
229703,AA Batteries (4-pack),1,3.84,2022-04-04 02:48:00,25 River St,Portland,ME
229704,Lightning Charging Cable,2,14.95,2022-04-23 11:35:00,563 Park St,Portland,OR
229707,Macbook Pro Laptop,1,1700.0,2022-04-02 12:32:00,711 5th St,San Francisco,CA
229710,Apple Airpods Headphones,1,150.0,2022-04-18 10:00:00,987 Sunset St,Atlanta,GA
229714,AAA Batteries (4-pack),2,2.99,2022-04-03 12:41:00,306 Hill St,Portland,ME
229721,USB-C Charging Cable,2,11.95,2022-04-08 19:30:00,820 Johnson St,Portland,ME
229721,Bose SoundSport Headphones,1,99.99,2022-04-08 19:30:00,820 Johnson St,Portland,ME
229726,20in Monitor,1,109.99,2022-04-06 10:48:00,856 Walnut St,Portland,ME
229729,Lightning Charging Cable,2,14.95,2022-04-16 16:31:00,446 Chestnut St,San Francisco,CA
229730,Flatscreen TV,1,300.0,2022-04-23 23:34:00,20 Walnut St,Dallas,TX
229742,USB-C Charging Cable,1,11.95,2022-05-01 02:27:00,477 Johnson St,Dallas,TX
229745,Wired Headphones,2,11.99,2022-04-28 19:50:00,455 Cedar St,San Francisco,CA
229746,Google Phone,1,600.0,2022-04-17 09:56:00,826 4th St,Portland,ME
229751,AA Batteries (4-pack),2,3.84,2022-04-01 16:12:00,319 14th St,Boston,MA
229752,Lightning Charging Cable,2,14.95,2022-04-10 11:51:00,473 Dogwood St,Atlanta,GA
229769,Bose SoundSport Headphones,1,99.99,2022-04-08 08:57:00,784 1st St,Seattle,WA
229774,AAA Batteries (4-pack),1,2.99,2022-04-04 08:28:00,739 Church St,Austin,TX
229775,USB-C Charging Cable,2,11.95,2022-04-03 01:22:00,857 Jackson St,Los Angeles,CA
229787,iPhone,1,800.0,2022-04-15 15:45:00,312 River St,Los Angeles,CA
229791,AA Batteries (4-pack),4,3.84,2022-04-08 12:40:00,618 Willow St,San Francisco,CA
229802,AAA Batteries (4-pack),1,2.99,2022-04-06 18:13:00,686 Sunset St,Seattle,WA
229808,34in Ultrawide Monitor,1,379.99,2022-04-16 15:42:00,495 Jackson St,San Francisco,CA
229813,AAA Batteries (4-pack),2,2.99,2022-04-02 20:29:00,773 Hickory St,Los Angeles,CA
229823,Wired Headphones,2,11.99,2022-04-07 19:10:00,888 Lakeview St,Seattle,WA
229828,AAA Batteries (4-pack),2,2.99,2022-04-20 20:44:00,889 Elm St,Los Angeles,CA
229828,AAA Batteries (4-pack),4,2.99,2022-04-20 20:44:00,889 Elm St,Los Angeles,CA
229832,Vareebadd Phone,1,400.0,2022-04-25 01:01:00,825 Forest St,Los Angeles,CA
229832,USB-C Charging Cable,1,11.95,2022-04-25 01:01:00,825 Forest St,Los Angeles,CA
229852,Google Phone,1,600.0,2022-04-29 12:15:00,187 North St,Austin,TX
229870,AAA Batteries (4-pack),2,2.99,2022-04-17 23:02:00,455 2nd St,Seattle,WA
229890,Wired Headphones,1,11.99,2022-04-25 15:29:00,567 5th St,Portland,ME
229892,AA Batteries (4-pack),2,3.84,2022-04-25 20:46:00,731 Meadow St,Boston,MA
229895,Vareebadd Phone,1,400.0,2022-04-29 20:13:00,317 Sunset St,San Francisco,CA
229919,Flatscreen TV,1,300.0,2022-04-21 23:53:00,876 14th St,Boston,MA
229925,Bose SoundSport Headphones,1,99.99,2022-04-08 10:55:00,627 Washington St,Boston,MA
229930,Lightning Charging Cable,2,14.95,2022-04-12 13:46:00,316 Adams St,Dallas,TX
229949,Lightning Charging Cable,1,14.95,2022-04-28 20:27:00,801 1st St,Portland,ME
229950,27in FHD Monitor,1,149.99,2022-04-06 20:14:00,340 Hickory St,Dallas,TX
229958,Wired Headphones,1,11.99,2022-04-17 10:44:00,940 Johnson St,Portland,OR
229978,Lightning Charging Cable,1,14.95,2022-04-19 19:32:00,500 Madison St,Los Angeles,CA
229980,Apple Airpods Headphones,1,150.0,2022-04-09 19:32:00,105 1st St,Boston,MA
229985,Macbook Pro Laptop,1,1700.0,2022-04-14 21:04:00,210 Lake St,Atlanta,GA
229998,Google Phone,1,600.0,2022-04-04 23:07:00,526 Spruce St,Seattle,WA
230012,AA Batteries (4-pack),2,3.84,2022-04-30 21:25:00,326 Sunset St,Boston,MA
230020,Wired Headphones,2,11.99,2022-04-18 18:15:00,277 Sunset St,Portland,OR
230035,Bose SoundSport Headphones,1,99.99,2022-04-02 20:35:00,405 South St,Los Angeles,CA
230043,Bose SoundSport Headphones,1,99.99,2022-04-22 20:59:00,843 Washington St,Portland,ME
230048,Wired Headphones,2,11.99,2022-04-09 16:29:00,813 Center St,Seattle,WA
230054,USB-C Charging Cable,1,11.95,2022-04-29 13:28:00,212 Sunset St,Dallas,TX
230054,Apple Airpods Headphones,1,150.0,2022-04-29 13:28:00,212 Sunset St,Dallas,TX
230071,27in 4K Gaming Monitor,1,389.99,2022-04-06 13:15:00,360 Dogwood St,Boston,MA
230073,Lightning Charging Cable,1,14.95,2022-04-18 22:16:00,243 2nd St,Atlanta,GA
230080,Wired Headphones,2,11.99,2022-04-02 20:12:00,615 Meadow St,San Francisco,CA
230082,34in Ultrawide Monitor,1,379.99,2022-04-19 13:30:00,957 Jackson St,San Francisco,CA
230088,27in FHD Monitor,1,149.99,2022-04-26 02:42:00,840 8th St,Dallas,TX
230093,USB-C Charging Cable,2,11.95,2022-04-27 00:20:00,25 7th St,Dallas,TX
230100,USB-C Charging Cable,1,11.95,2022-04-13 22:21:00,132 Hickory St,Los Angeles,CA
230105,AA Batteries (4-pack),4,3.84,2022-04-26 13:52:00,745 Willow St,Boston,MA
230108,Wired Headphones,1,11.99,2022-04-07 12:19:00,151 Walnut St,Dallas,TX
230109,ThinkPad Laptop,1,999.99,2022-04-13 20:04:00,45 5th St,Portland,OR
230111,iPhone,1,800.0,2022-04-25 19:24:00,505 River St,Seattle,WA
230111,Lightning Charging Cable,2,14.95,2022-04-25 19:24:00,505 River St,Seattle,WA
230111,Apple Airpods Headphones,1,150.0,2022-04-25 19:24:00,505 River St,Seattle,WA
230116,Bose SoundSport Headphones,1,99.99,2022-04-27 12:42:00,402 Jefferson St,Seattle,WA
230120,Bose SoundSport Headphones,1,99.99,2022-04-10 11:27:00,62 Willow St,Portland,ME
230122,Flatscreen TV,1,300.0,2022-04-23 21:47:00,287 Jackson St,Portland,ME
230130,AA Batteries (4-pack),4,3.84,2022-04-16 00:43:00,202 Wilson St,Los Angeles,CA
230132,Macbook Pro Laptop,1,1700.0,2022-04-30 14:22:00,857 Cherry St,San Francisco,CA
230134,Lightning Charging Cable,2,14.95,2022-04-19 13:21:00,120 2nd St,Portland,ME
230135,LG Washing Machine,1,600.0,2022-04-17 12:28:00,888 Johnson St,Los Angeles,CA
230144,Lightning Charging Cable,2,14.95,2022-04-03 07:06:00,994 Wilson St,Dallas,TX
230148,AA Batteries (4-pack),1,3.84,2022-04-08 15:49:00,885 5th St,Seattle,WA
230154,Wired Headphones,2,11.99,2022-04-12 16:40:00,897 Chestnut St,San Francisco,CA
230157,Lightning Charging Cable,2,14.95,2022-04-01 21:25:00,775 12th St,San Francisco,CA
230161,Bose SoundSport Headphones,1,99.99,2022-04-03 18:27:00,406 South St,Seattle,WA
230163,27in FHD Monitor,1,149.99,2022-04-18 18:07:00,913 Lakeview St,Portland,ME
230167,AA Batteries (4-pack),2,3.84,2022-05-01 03:08:00,109 12th St,Portland,ME
230172,Wired Headphones,2,11.99,2022-04-27 17:43:00,872 12th St,Seattle,WA
230174,Macbook Pro Laptop,1,1700.0,2022-04-28 12:10:00,605 Ridge St,New York City,NY
230180,AA Batteries (4-pack),2,3.84,2022-04-29 18:56:00,46 7th St,Seattle,WA
230183,USB-C Charging Cable,1,11.95,2022-04-30 21:16:00,129 6th St,Austin,TX
230187,27in FHD Monitor,1,149.99,2022-04-26 18:32:00,393 Pine St,Los Angeles,CA
230190,27in FHD Monitor,1,149.99,2022-04-19 19:16:00,322 2nd St,Atlanta,GA
230194,Wired Headphones,4,11.99,2022-04-26 17:17:00,59 1st St,Atlanta,GA
230197,Wired Headphones,1,11.99,2022-04-02 20:29:00,611 Highland St,Portland,ME
230201,Apple Airpods Headphones,1,150.0,2022-04-06 13:36:00,573 Chestnut St,Dallas,TX
230212,AA Batteries (4-pack),1,3.84,2022-04-11 14:28:00,731 Willow St,San Francisco,CA
230214,AAA Batteries (4-pack),1,2.99,2022-04-13 16:01:00,748 11th St,San Francisco,CA
230218,Lightning Charging Cable,2,14.95,2022-04-22 13:18:00,994 Willow St,Portland,OR
